#,Date,LTP,% Change,High,Low,Open,Qty.,Turnover
74,2024-12-24,732.00,-0.27,748.50,720.00,734.00,"13,051","9,656,994.30"
75,2024-12-23,734.00,3.38,734.90,704.50,710.00,"11,149","8,087,735.40"
76,2024-12-22,710.00,1.72,720.00,687.10,695.00,"9,706","6,804,929.40"
77,2024-12-19,698.00,-2.24,708.00,692.10,700.10,"4,486","3,138,116.70"
78,2024-12-18,714.00,1.42,714.00,689.10,705.00,"6,952","4,847,785.00"
79,2024-12-17,704.00,-0.14,710.00,690.00,706.00,"8,624","5,999,354.90"
80,2024-12-16,705.00,-3.95,736.50,701.10,722.10,"9,891","7,095,469.60"
81,2024-12-12,734.00,-0.41,769.00,725.00,725.00,"16,085","12,042,222.00"
82,2024-12-11,737.00,2.93,744.90,715.00,730.30,"9,055","6,615,751.50"
83,2024-12-10,716.00,-1.78,734.60,715.00,720.20,"5,127","3,700,609.40"
84,2024-12-09,729.00,0.28,741.50,717.00,741.50,"6,067","4,388,036.00"
85,2024-12-08,727.00,-1.89,742.00,720.10,741.00,"11,265","8,202,628.20"
86,2024-12-05,741.00,-4.39,777.00,740.30,762.10,"10,166","7,677,695.10"
87,2024-12-04,775.00,5.01,801.10,724.00,724.00,"23,622","18,212,109.10"
88,2024-12-03,738.00,1.1,743.00,720.00,720.00,"14,183","10,398,654.50"
89,2024-12-02,730.00,0.18,743.20,720.00,743.20,"12,049","8,774,180.50"
90,2024-12-01,728.70,-0.18,733.00,703.00,715.40,"10,062","7,280,451.50"
91,2024-11-28,730.00,0.83,740.00,725.10,725.10,"20,929","15,318,268.90"
92,2024-11-27,724.00,1.97,730.00,701.10,712.00,"14,919","10,788,662.60"
93,2024-11-26,710.00,1.43,714.90,701.50,712.00,"9,191","6,520,871.00"
94,2024-11-25,700.00,0.14,702.00,687.20,689.00,"5,440","3,790,920.00"
95,2024-11-24,699.00,1.16,715.00,678.00,678.00,"11,380","7,969,289.30"
96,2024-11-21,691.00,-1.14,712.00,687.10,710.00,"12,617","8,839,368.90"
97,2024-11-20,699.00,1.3,700.00,683.00,695.00,"3,832","2,662,693.50"
98,2024-11-19,690.00,-5.22,730.00,687.00,730.00,"11,966","8,437,613.90"
99,2024-11-17,728.00,1.25,748.00,721.00,721.10,"14,665","10,723,631.50"
100,2024-11-14,719.00,1.3,723.00,705.00,708.00,"15,836","11,314,527.70"
101,2024-11-13,709.80,1.11,716.00,692.00,692.00,"8,773","6,165,493.90"
102,2024-11-12,702.00,-0.28,714.00,698.30,714.00,"8,788","6,186,363.60"
103,2024-11-11,704.00,1.4,714.00,691.00,695.00,"14,662","10,327,167.50"
104,2024-11-10,694.30,1.51,707.00,660.10,685.00,"9,319","6,503,189.70"
105,2024-11-06,684.00,0.59,684.00,673.20,679.00,"3,733","2,525,799.20"
106,2024-11-05,680.00,-2.68,701.00,677.00,690.50,"5,233","3,590,805.60"
107,2024-10-30,698.70,-1.1,702.00,686.00,694.10,"8,526","5,903,624.40"
108,2024-10-29,706.50,1.25,708.30,671.00,684.20,"10,246","7,173,467.90"
109,2024-10-28,697.80,-0.31,705.00,686.10,686.10,"19,765","13,707,139.30"
110,2024-10-27,700.00,4.32,715.00,675.20,684.40,"35,106","24,649,384.10"
111,2024-10-24,671.00,3.07,680.00,650.10,651.00,"15,267","10,167,143.50"
112,2024-10-23,651.00,0.31,655.00,636.00,641.00,"7,164","4,635,413.60"
113,2024-10-22,649.00,0.15,660.00,639.00,660.00,"1,986","1,283,357.50"
114,2024-10-21,648.00,-3.83,675.00,625.10,675.00,"6,349","4,100,052.80"
115,2024-10-20,673.80,-1.35,686.00,660.30,669.40,"6,850","4,630,693.60"
