#,Date,LTP,% Change,High,Low,Open,Qty.,Turnover
1183,2019-12-31,84.00,2.44,84.00,82.00,82.00,121,"10,042.00"
1184,2019-12-30,82.00,0,84.00,81.00,83.00,"3,363","278,539.00"
1185,2019-12-29,82.00,1.23,84.00,82.00,82.00,"2,345","194,670.00"
1186,2019-12-26,81.00,-1.22,82.00,81.00,81.00,140,"11,380.00"
1187,2019-12-25,82.00,0,83.00,82.00,83.00,570,"46,760.00"
1188,2019-12-24,82.00,1.23,82.00,80.00,80.00,"1,830","148,830.00"
1189,2019-12-23,81.00,3.85,81.00,77.00,77.00,260,"20,600.00"
1190,2019-12-22,78.00,-2.5,79.00,77.00,79.00,80,"6,230.00"
1191,2019-12-19,80.00,0,80.00,80.00,80.00,20,"1,600.00"
1192,2019-12-18,80.00,0,80.00,79.00,79.00,320,"25,580.00"
1193,2019-12-17,80.00,2.56,80.00,79.00,79.00,50,"3,990.00"
1194,2019-12-16,78.00,-1.27,78.00,76.00,78.00,80,"6,160.00"
1195,2019-12-12,79.00,0,80.00,77.00,80.00,"1,097","85,130.00"
1196,2019-12-11,79.00,2.6,80.00,78.00,78.00,"6,120","477,540.00"
1197,2019-12-10,77.00,1.32,78.00,77.00,77.00,40,"3,100.00"
1198,2019-12-09,76.00,-1.3,76.00,76.00,76.00,146,"11,096.00"
1199,2019-12-08,77.00,-1.28,77.00,77.00,77.00,10,770.00
1201,2019-12-05,78.00,-3.7,80.00,77.00,80.00,"2,790","217,970.00"
1202,2019-12-04,81.00,-7.95,87.00,81.00,87.00,812,"68,276.00"
1203,2019-11-27,88.00,-2.22,89.00,88.00,89.00,520,"45,780.00"
1204,2019-11-26,90.00,-1.1,90.00,90.00,90.00,10,900.00
1205,2019-11-25,91.00,-2.15,92.00,91.00,92.00,30,"2,740.00"
1206,2019-11-14,93.00,-2.11,94.00,93.00,95.00,20,"1,870.00"
1207,2019-11-05,95.00,0,96.00,95.00,95.00,170,"2,870.00"
1208,2019-11-03,95.00,4.4,95.00,92.00,92.00,190,"17,740.00"
1209,2019-10-31,91.00,1.11,91.00,90.00,90.00,440,"39,710.00"
1210,2019-10-24,90.00,1.12,90.00,90.00,90.00,110,"9,900.00"
1211,2019-10-23,89.00,-1.11,89.00,89.00,89.00,100,"8,900.00"
1212,2019-10-22,90.00,1.12,90.00,88.00,88.00,172,"15,166.00"
1213,2019-10-21,89.00,2.3,89.00,87.00,88.00,80,"7,050.00"
1214,2019-10-20,87.00,-1.14,87.00,87.00,87.00,120,"10,440.00"
1215,2019-10-17,88.00,-1.12,89.00,88.00,89.00,160,"14,230.00"
1216,2019-10-14,89.00,0,89.00,88.00,88.00,110,"9,780.00"
