#,Date,LTP,% Change,High,Low,Open,Qty.,Turnover
637,2022-07-19,"1,280.00",1.99,"1,290.00","1,251.10","1,261.00","1,827","2,323,897.90"
638,2022-07-18,"1,255.00",2.03,"1,255.00","1,228.00","1,240.00","1,352","1,675,585.00"
639,2022-07-17,"1,230.00",2.5,"1,268.80","1,220.00","1,220.00","1,443","1,795,358.50"
640,2022-07-15,"1,200.00",-1.32,"1,230.00","1,191.70","1,195.00","1,483","1,784,968.20"
641,2022-07-14,"1,216.00",0.49,"1,274.00","1,186.00","1,186.00","1,383","1,692,906.70"
642,2022-07-13,"1,210.10",1.69,"1,248.00","1,210.10","1,213.00",590,"722,978.20"
643,2022-07-12,"1,190.00",0.85,"1,223.00","1,161.00","1,180.00",584,"698,133.60"
644,2022-07-11,"1,180.00",-2.48,"1,231.00","1,150.00","1,231.00","2,320","2,730,235.50"
645,2022-07-08,"1,210.00",-3.2,"1,225.10","1,210.00","1,225.10",395,"481,363.50"
646,2022-07-07,"1,250.00",0.81,"1,270.00","1,197.00","1,261.00","1,786","2,196,440.60"
647,2022-07-06,"1,240.00",-0.48,"1,268.00","1,225.00","1,225.00",847,"1,049,716.20"
648,2022-07-05,"1,246.00",2.3,"1,274.90","1,216.00","1,235.00","2,404","2,959,524.50"
649,2022-07-04,"1,218.00",-4.02,"1,300.00","1,218.00","1,285.00","5,213","6,619,973.00"
650,2022-07-03,"1,269.00",0.71,"1,285.00","1,190.90","1,285.00","3,703","4,578,965.10"
651,2022-07-01,"1,260.00",1.61,"1,280.00","1,240.00","1,240.00",998,"1,268,874.20"
652,2022-06-30,"1,240.00",1.64,"1,259.00","1,215.00","1,220.00","3,048","3,778,156.30"
653,2022-06-29,"1,220.00",-0.33,"1,244.00","1,217.00","1,235.00","1,910","2,354,619.40"
654,2022-06-28,"1,224.00",0.08,"1,240.00","1,198.60","1,201.00","1,023","1,240,776.20"
655,2022-06-27,"1,223.00",-2.08,"1,248.00","1,200.00","1,224.10","1,940","2,342,838.00"
656,2022-06-26,"1,249.00",1.71,"1,255.00","1,222.00","1,235.00","2,586","3,217,121.00"
657,2022-06-24,"1,228.00",4.73,"1,235.00","1,147.00","1,195.00",539,"642,041.50"
658,2022-06-23,"1,172.50",-4.21,"1,225.00","1,172.20","1,225.00",899,"1,067,200.50"
659,2022-06-22,"1,224.00",1.28,"1,224.00","1,180.00","1,200.00",699,"830,337.10"
660,2022-06-21,"1,208.50",1.55,"1,247.00","1,180.00","1,180.00",598,"728,500.90"
661,2022-06-20,"1,190.00",-3.17,"1,213.00","1,157.00","1,205.00","1,994","2,350,045.20"
662,2022-06-19,"1,229.00",-2.07,"1,255.00","1,206.00","1,255.00",724,"881,544.10"
663,2022-06-17,"1,255.00",1.64,"1,281.00","1,211.00","1,259.40",100,"124,803.60"
664,2022-06-16,"1,234.80",1.63,"1,239.00","1,191.10","1,192.00",548,"663,700.00"
665,2022-06-15,"1,215.00",-3.16,"1,255.00","1,200.00","1,255.00","1,485","1,800,648.30"
666,2022-06-14,"1,254.60",-1.6,"1,270.00","1,215.00","1,270.00",408,"505,292.60"
667,2022-06-13,"1,275.00",0.31,"1,280.00","1,223.00","1,269.00","1,347","1,685,562.70"
668,2022-06-10,"1,271.00",1.84,"1,272.00","1,230.00","1,230.00","1,091","1,369,389.50"
669,2022-06-09,"1,248.00",-2.42,"1,315.00","1,245.00","1,301.00","1,032","1,302,663.50"
670,2022-06-08,"1,279.00",2.73,"1,287.00","1,245.00","1,245.00","1,603","2,018,611.40"
671,2022-06-07,"1,245.00",-0.8,"1,245.00","1,196.00","1,236.00",920,"1,124,821.40"
672,2022-06-06,"1,255.00",0.2,"1,277.00","1,250.00","1,250.00",793,"994,784.00"
673,2022-06-03,"1,252.50",-2.53,"1,310.70","1,252.50","1,310.70",42,"53,917.00"
674,2022-06-02,"1,285.00",2.8,"1,300.00","1,251.00","1,275.00",293,"372,777.00"
675,2022-06-01,"1,250.00",-1.25,"1,265.00","1,242.00","1,265.00",982,"1,228,558.60"
676,2022-05-31,"1,265.80",0.46,"1,274.40","1,225.00","1,241.00",647,"808,056.00"
677,2022-05-30,"1,260.00",-3.08,"1,290.00","1,251.00","1,274.00",472,"593,443.90"
678,2022-05-27,"1,300.00",0.7,"1,350.00","1,270.00","1,316.80",493,"638,788.60"
679,2022-05-26,"1,291.00",-0.77,"1,327.00","1,275.00","1,301.00",500,"649,866.20"
680,2022-05-25,"1,301.00",0.08,"1,350.00","1,301.00","1,326.00",970,"1,271,685.20"
681,2022-05-24,"1,300.00",3.09,"1,300.00","1,239.00","1,240.00",619,"785,115.50"
682,2022-05-23,"1,261.00",-3,"1,299.00","1,259.00","1,275.00",680,"865,078.50"
683,2022-05-20,"1,300.00",-0.38,"1,324.00","1,286.00","1,301.00",497,"648,499.00"
684,2022-05-19,"1,305.00",-2.83,"1,363.00","1,291.00","1,343.00",588,"777,656.40"
685,2022-05-18,"1,343.00",1.05,"1,351.00","1,303.00","1,329.00","1,824","2,438,014.20"
686,2022-05-17,"1,329.00",-4.04,"1,358.00","1,305.10","1,358.00",638,"843,568.50"
687,2022-05-12,"1,384.90",-0.01,"1,409.00","1,344.60","1,400.00",747,"1,020,570.50"
688,2022-05-11,"1,385.00",2.67,"1,385.00","1,324.00","1,374.00","1,652","2,232,853.60"
689,2022-05-10,"1,349.00",5.39,"1,355.00","1,279.50","1,305.00","1,206","1,589,269.00"
690,2022-05-09,"1,280.00",2.65,"1,294.00","1,240.00","1,250.00",985,"1,246,435.20"
691,2022-05-08,"1,246.90",1.29,"1,247.00","1,208.10","1,210.00",644,"785,811.60"
692,2022-05-05,"1,231.00",-2.69,"1,280.00","1,231.00","1,241.00","1,023","1,274,539.00"
693,2022-05-04,"1,265.00",-0.78,"1,270.00","1,226.00","1,251.00","1,213","1,507,296.00"
694,2022-05-02,"1,275.00",-4.99,"1,321.00","1,270.00","1,321.00","1,794","2,305,224.50"
695,2022-04-28,"1,342.00",-2.4,"1,402.00","1,335.00","1,402.00","1,375","1,848,038.70"
696,2022-04-27,"1,375.00",-1.79,"1,428.00","1,321.00","1,428.00",465,"629,620.40"
697,2022-04-26,"1,400.00",0,"1,400.00","1,324.00","1,400.00","1,932","2,616,847.20"
698,2022-04-25,"1,400.00",0.07,"1,450.00","1,386.00","1,425.00",531,"748,686.00"
699,2022-04-24,"1,399.00",5.58,"1,399.00","1,326.30","1,351.00",814,"1,113,195.20"
700,2022-04-21,"1,325.00",1.94,"1,325.70","1,276.00","1,276.00",802,"1,041,638.20"
701,2022-04-20,"1,299.80",-0.4,"1,299.80","1,290.00","1,290.00",375,"484,856.00"
702,2022-04-19,"1,305.00",-0.38,"1,321.00","1,300.00","1,310.00",493,"644,568.20"
703,2022-04-18,"1,310.00",-1.5,"1,326.10","1,286.30","1,303.40",218,"284,131.60"
704,2022-04-17,"1,330.00",0.02,"1,356.30","1,303.10","1,356.30",572,"752,260.00"
705,2022-04-13,"1,329.80",0.44,"1,329.80","1,315.00","1,320.00",770,"1,018,269.30"
706,2022-04-12,"1,324.00",-0.45,"1,325.00","1,300.00","1,309.00",429,"561,547.00"
707,2022-04-11,"1,330.00",-0.74,"1,373.00","1,320.00","1,340.00","1,226","1,640,989.70"
708,2022-04-07,"1,339.90",0.74,"1,355.00","1,325.00","1,325.00",601,"803,618.00"
709,2022-04-06,"1,330.00",0.45,"1,358.00","1,319.50","1,324.00","1,374","1,831,845.50"
710,2022-04-05,"1,324.00",-1.12,"1,324.00","1,300.00","1,314.00","1,472","1,928,031.10"
711,2022-04-04,"1,339.00",0.3,"1,339.00","1,320.00","1,335.00",439,"580,127.00"
712,2022-04-03,"1,335.00",-1.91,"1,382.00","1,334.00","1,360.00",353,"474,899.90"
713,2022-03-31,"1,361.00",-1.73,"1,412.70","1,361.00","1,412.70","1,386","1,902,353.00"
714,2022-03-30,"1,385.00",2.06,"1,385.00","1,331.00","1,331.00",379,"520,958.80"
