#,Date,LTP,% Change,High,Low,Open,Qty.,Turnover
44,2025/02/09,429.00,-0.92,437.90,427.00,433.10,"52,569","22,640,999.90"
45,2025/02/06,433.00,0.21,440.70,430.10,440.70,"113,965","49,236,922.40"
46,2025/02/05,432.10,0.02,444.70,431.00,432.00,"72,613","31,650,487.70"
47,2025/02/04,432.00,-1.37,440.00,431.40,436.20,"76,617","33,268,192.50"
48,2025/02/03,438.00,0.69,444.00,433.00,439.00,"128,155","56,136,665.20"
49,2025/02/02,435.00,3.33,436.40,423.00,423.00,"83,979","36,217,434.40"
50,2025/01/28,421.00,-0.02,426.90,420.00,421.10,"63,766","26,892,749.50"
51,2025/01/27,421.10,-0.68,426.00,420.50,420.50,"55,579","23,511,074.60"
52,2025/01/26,424.00,-0.24,430.00,421.20,425.00,"51,448","21,834,261.50"
53,2025/01/23,425.00,-1.62,437.00,425.00,433.30,"64,529","27,804,410.10"
54,2025/01/22,432.00,1.41,434.40,426.00,427.00,"102,666","44,098,213.85"
55,2025/01/21,426.00,1.14,429.30,419.00,420.00,"40,865","17,418,197.90"
56,2025/01/20,421.20,-0.43,424.50,420.00,422.00,"30,905","13,051,611.00"
57,2025/01/19,423.00,0.74,424.00,418.00,418.00,"24,793","10,442,935.40"
58,2025/01/16,419.90,0.45,425.00,416.10,417.00,"20,101","8,431,328.60"
59,2025/01/15,418.00,0.24,421.00,417.00,418.00,"24,585","10,296,229.00"
60,2025/01/13,417.00,-1.42,425.00,415.00,425.00,"80,246","33,547,488.60"
61,2025/01/12,423.00,-1.63,430.00,421.00,430.00,"26,147","11,077,615.70"
62,2025/01/09,430.00,-0.92,434.60,423.20,426.10,"74,130","31,626,209.00"
63,2025/01/08,434.00,0.51,440.40,430.00,440.40,"89,693","38,817,068.10"
64,2025/01/07,431.80,0.42,438.00,426.00,431.00,"53,986","23,181,667.30"
65,2025/01/06,430.00,2.38,433.50,420.00,425.00,"76,847","32,977,898.30"
66,2025/01/05,420.00,-0.47,427.00,419.50,427.00,"30,986","13,036,242.30"
67,2025/01/02,422.00,0.48,425.00,418.00,420.00,"38,088","16,034,507.10"
68,2025/01/01,420.00,0.02,425.00,417.10,417.10,"16,761","7,041,233.20"
69,2024/12/31,419.90,-0.33,423.00,418.00,420.20,"31,232","13,096,379.90"
