#,Date,LTP,% Change,High,Low,Open,Qty.,Turnover
1,2025/04/17,"1,201.54",0.06,"1,214.00","1,200.00","1,200.00","35,434","42,689,328.00"
2,2025/04/16,"1,200.80",-0.33,"1,225.00","1,195.00","1,195.00","21,085","25,408,367.60"
3,2025/04/15,"1,204.82",0.78,"1,211.80","1,195.00","1,200.00","29,043","34,957,474.40"
4,2025/04/13,"1,195.48",0.08,"1,200.00","1,192.00","1,196.10","30,487","36,462,752.80"
5,2025/04/10,"1,194.50",0.26,"1,204.00","1,190.10","1,202.00","19,516","23,321,599.80"
6,2025/04/09,"1,191.36",0.12,"1,205.00","1,190.00","1,194.00","24,011","28,709,645.70"
7,2025/04/08,"1,189.93",-0.74,"1,199.00","1,185.00","1,199.00","33,652","40,040,729.70"
8,2025/04/07,"1,198.84",-1.29,"1,224.00","1,196.00","1,217.00","38,593","46,396,039.10"
9,2025/04/03,"1,214.50",-0.14,"1,229.50","1,209.00","1,218.10","38,525","46,858,178.10"
10,2025/04/02,"1,216.20",0.95,"1,223.90","1,205.00","1,223.90","35,947","43,628,433.20"
11,2025/04/01,"1,204.79",-0.6,"1,215.00","1,195.00","1,212.00","37,684","45,301,990.80"
12,2025/03/30,"1,212.12",0.66,"1,225.00","1,204.00","1,204.00","50,331","61,264,575.00"
13,2025/03/27,"1,204.23",0.43,"1,215.00","1,195.00","1,213.90","42,681","51,283,341.70"
14,2025/03/26,"1,199.05",0.89,"1,211.00","1,187.00","1,188.00","38,439","46,029,196.60"
15,2025/03/25,"1,188.43",-1.78,"1,234.10","1,187.00","1,210.00","53,908","64,424,289.00"
16,2025/03/24,"1,209.92",1.44,"1,216.00","1,190.00","1,190.10","40,309","48,532,524.90"
17,2025/03/23,"1,192.69",-1.54,"1,212.00","1,191.00","1,210.00","53,250","63,879,302.00"
18,2025/03/20,"1,211.35",-0.77,"1,233.00","1,207.00","1,232.00","39,812","48,322,979.30"
19,2025/03/19,"1,220.80",-0.75,"1,242.00","1,217.00","1,242.00","30,450","37,232,614.00"
20,2025/03/18,"1,230.00",0.24,"1,251.00","1,225.20","1,249.00","39,895","49,235,446.10"
21,2025/03/17,"1,227.00",0.74,"1,241.00","1,218.00","1,220.00","34,503","42,345,749.20"
22,2025/03/16,"1,218.00",0.26,"1,238.00","1,200.00","1,238.00","56,101","68,029,918.10"
23,2025/03/12,"1,214.90",0,"1,237.00","1,210.00","1,229.00","47,687","58,188,905.00"
24,2025/03/11,"1,214.90",-2.12,"1,258.30","1,211.00","1,246.20","48,872","60,005,520.60"
25,2025/03/10,"1,241.20",-0.62,"1,270.00","1,235.50","1,249.00","56,054","70,086,782.70"
26,2025/03/09,"1,249.00",-2.65,"1,289.00","1,247.00","1,289.00","86,460","108,921,796.50"
27,2025/03/06,"1,283.00",0.86,"1,309.00","1,272.00","1,272.00","80,408","103,600,348.50"
28,2025/03/05,"1,272.00",-3.28,"1,315.00","1,268.00","1,315.00","111,138","142,738,855.50"
29,2025/03/04,"1,315.20",-3.65,"1,392.30","1,315.00","1,392.30","105,536","140,909,161.60"
30,2025/03/03,"1,365.00",2.64,"1,400.00","1,352.00","1,356.40","263,168","363,784,983.40"
31,2025/03/02,"1,329.90",10,"1,329.90","1,210.00","1,233.00","190,562","243,816,602.10"
32,2025/02/27,"1,209.00",1.43,"1,225.00","1,196.10","1,215.80","53,986","65,032,313.30"
33,2025/02/25,"1,192.00",-0.08,"1,200.00","1,185.40","1,193.00","48,378","57,706,682.10"
34,2025/02/24,"1,193.00",0,"1,200.00","1,190.00","1,193.00","33,587","40,115,244.10"
35,2025/02/23,"1,193.00",-0.08,"1,198.00","1,175.00","1,183.90","39,726","47,320,906.00"
36,2025/02/20,"1,194.00",0.06,"1,210.00","1,192.00","1,210.00","20,520","24,532,989.20"
37,2025/02/18,"1,193.30",0.19,"1,205.00","1,192.20","1,200.00","37,849","45,379,109.30"
38,2025/02/17,"1,191.00",0.34,"1,200.00","1,187.00","1,187.00","28,262","33,728,758.40"
39,2025/02/16,"1,187.00",-0.17,"1,212.70","1,185.00","1,212.70","32,253","38,409,958.60"
40,2025/02/13,"1,189.00",-0.52,"1,209.00","1,185.00","1,209.00","31,079","36,940,341.80"
41,2025/02/12,"1,195.20",-1.06,"1,232.00","1,191.30","1,232.00","29,842","35,881,190.50"
42,2025/02/11,"1,208.00",1.26,"1,241.00","1,200.00","1,216.80","68,395","82,933,826.90"
43,2025/02/10,"1,193.00",-0.08,"1,200.00","1,187.00","1,196.00","23,264","27,697,301.20"
44,2025/02/09,"1,194.00",-0.33,"1,205.00","1,190.10","1,198.00","27,673","33,098,927.20"
45,2025/02/06,"1,198.00",-0.33,"1,210.00","1,181.10","1,210.00","56,538","67,348,051.30"
46,2025/02/05,"1,202.00",-1.23,"1,228.90","1,199.10","1,210.00","44,430","53,790,309.40"
47,2025/02/04,"1,217.00",-1.22,"1,256.60","1,210.00","1,256.60","41,508","50,904,525.90"
48,2025/02/03,"1,232.00",3.53,"1,244.40","1,191.50","1,200.00","78,357","95,943,993.40"
49,2025/02/02,"1,190.00",2.99,"1,192.00","1,150.00","1,156.00","50,996","59,876,313.50"
50,2025/01/28,"1,155.50",-0.29,"1,169.90","1,155.00","1,160.00","33,458","38,784,407.30"
51,2025/01/27,"1,158.90",-0.27,"1,178.00","1,156.00","1,178.00","22,290","25,821,647.20"
52,2025/01/26,"1,162.00",-0.56,"1,175.00","1,156.00","1,168.00","18,292","21,344,427.40"
53,2025/01/23,"1,168.50",-1.06,"1,204.60","1,165.00","1,204.60","20,051","23,620,270.40"
54,2025/01/22,"1,181.00",0.94,"1,192.90","1,171.00","1,189.90","27,501","32,485,443.70"
55,2025/01/21,"1,170.00",0.86,"1,180.00","1,164.00","1,164.00","23,387","27,444,973.80"
56,2025/01/20,"1,160.00",1.49,"1,161.00","1,140.00","1,152.90","32,256","37,021,641.70"
57,2025/01/19,"1,143.00",0.09,"1,158.00","1,136.00","1,150.00","26,902","30,754,122.00"
58,2025/01/16,"1,142.00",-1.37,"1,180.00","1,142.00","1,157.00","36,499","41,950,789.30"
59,2025/01/15,"1,157.90",0.16,"1,177.70","1,154.00","1,160.20","21,571","25,022,807.50"
60,2025/01/13,"1,156.00",-0.36,"1,176.40","1,155.00","1,160.00","30,750","35,685,358.10"
61,2025/01/12,"1,160.20",-1.43,"1,200.50","1,160.20","1,200.50","20,874","24,450,676.70"
62,2025/01/09,"1,177.00",-1.18,"1,200.00","1,176.10","1,200.00","31,237","36,943,184.20"
63,2025/01/08,"1,191.00",-0.33,"1,218.90","1,190.10","1,218.90","24,199","28,928,647.40"
64,2025/01/07,"1,195.00",-0.28,"1,205.00","1,193.10","1,205.00","31,411","37,596,706.00"
65,2025/01/06,"1,198.40",0.2,"1,208.00","1,194.00","1,205.00","39,488","47,276,922.60"
66,2025/01/05,"1,196.00",1.06,"1,231.00","1,190.00","1,200.00","73,273","87,861,615.20"
67,2025/01/02,"1,361.00",0.15,"1,386.10","1,359.00","1,386.10","87,034","118,587,708.70"
68,2025/01/01,"1,359.00",0.15,"1,384.10","1,350.00","1,358.90","29,771","40,402,256.40"
69,2024/12/31,"1,357.00",-0.66,"1,393.30","1,351.00","1,393.30","41,178","56,041,462.80"
70,2024/12/29,"1,366.00",0.15,"1,384.00","1,365.00","1,367.00","46,258","63,349,352.90"
71,2024/12/26,"1,364.00",1.11,"1,370.00","1,325.00","1,325.00","41,025","55,815,634.70"
72,2024/12/24,"1,349.00",0.36,"1,355.00","1,345.00","1,353.00","31,452","42,435,274.40"
73,2024/12/23,"1,344.10",0.68,"1,352.00","1,336.00","1,352.00","21,622","29,011,036.10"
74,2024/12/22,"1,335.00",0.07,"1,351.00","1,307.40","1,307.40","43,485","58,116,149.10"
75,2024/12/19,"1,334.00",-0.07,"1,348.00","1,329.00","1,333.00","23,779","31,708,741.90"
76,2024/12/18,"1,335.00",-0.3,"1,350.00","1,331.00","1,350.00","24,392","32,618,290.70"
77,2024/12/17,"1,339.00",1.02,"1,350.00","1,323.10","1,324.00","33,508","44,699,424.20"
78,2024/12/16,"1,325.50",-1.81,"1,360.00","1,320.20","1,353.10","46,468","61,927,269.55"
79,2024/12/12,"1,350.00",-1.1,"1,392.30","1,350.00","1,392.30","46,380","62,981,905.50"
